21.07.2023                                                                                                                           Salida dinámica de lista                                                                                                                                                                                 1


	Can.distr.	Denomin.	Seccion	Estado	Solic.	Nombre	Entrega	Posicion E	F.Creacion	Pedido	Clase Pedi	F.Creacion	Pedido	Posicion P	Material	Moneda	Cantidad E	UM venta	Valor Neto	StTotPick.	StatGlWM	StTotMovMe	Stat.fact.	Status PT
	01	MODERNO	Otros	2. Entregas contabilizadas pendientes por facturar	1000001534	BODEGA OLIMPICA 900	985406570	        60	19.07.2023	903157210	ZED2	19.07.2023	4612401983	        60	PB0090985	COP	        12	UN	   155,596	C	C	C	A	A
	01	MODERNO	Otros	2. Entregas contabilizadas pendientes por facturar	1000001534	BODEGA OLIMPICA 900	985406570	        50	19.07.2023	903157210	ZED2	19.07.2023	4612401983	        50	PB0090899	COP	        30	UN	    65,124	C	C	C	A	A
	01	MODERNO	Otros	2. Entregas contabilizadas pendientes por facturar	1000001534	BODEGA OLIMPICA 900	985406570	        40	19.07.2023	903157210	ZED2	19.07.2023	4612401983	        40	PB0090898	COP	        30	UN	    65,124	C	C	C	A	A
	01	MODERNO	Otros	2. Entregas contabilizadas pendientes por facturar	1000001534	BODEGA OLIMPICA 900	985406570	        30	19.07.2023	903157210	ZED2	19.07.2023	4612401983	        30	PB0082584	COP	         6	UN	   122,418	C	C	C	A	A
	01	MODERNO	Otros	2. Entregas contabilizadas pendientes por facturar	1000001534	BODEGA OLIMPICA 900	985406570	        20	19.07.2023	903157210	ZED2	19.07.2023	4612401983	        20	PB0082581	COP	         6	UN	    87,448	C	C	C	A	A
	01	MODERNO	Otros	2. Entregas contabilizadas pendientes por facturar	1000001534	BODEGA OLIMPICA 900	985406570	        10	19.07.2023	903157210	ZED2	19.07.2023	4612401983	        10	PB0062623	COP	        12	UN	   130,237	C	C	C	A	A
	01	MODERNO	Otros	2. Entregas contabilizadas pendientes por facturar	1000001534	BODEGA OLIMPICA 900	985406571	        10	19.07.2023	903157211	ZED2	19.07.2023	4612401984	        10	PB0075096	COP	         2	UN	    59,832	C	C	C	A	A
	01	MODERNO	Otros	2. Entregas contabilizadas pendientes por facturar	1000006650	BODEGA 9458031	985406572	        10	19.07.2023	903157212	ZED2	19.07.2023	4612397116	        10	PB0028632	COP	         6	UN	   103,875	C	C	C	A	A
	01	MODERNO	Otros	2. Entregas contabilizadas pendientes por facturar	1000006650	BODEGA 9458031	985406572	        20	19.07.2023	903157212	ZED2	19.07.2023	4612397116	        20	PB0030521	COP	         6	UN	   103,875	C	C	C	A	A
	01	MODERNO	Otros	2. Entregas contabilizadas pendientes por facturar	1000006650	BODEGA 9458031	985406572	        30	19.07.2023	903157212	ZED2	19.07.2023	4612397116	        30	PB0039447	COP	        24	UN	   230,666	C	C	C	A	A
	01	MODERNO	Otros	2. Entregas contabilizadas pendientes por facturar	1000006650	BODEGA 9458031	985406572	        40	19.07.2023	903157212	ZED2	19.07.2023	4612397116	        40	PB0046820	COP	        24	UN	   230,666	C	C	C	A	A
	01	MODERNO	Otros	2. Entregas contabilizadas pendientes por facturar	1000006650	BODEGA 9458031	985406572	        50	19.07.2023	903157212	ZED2	19.07.2023	4612397116	        50	PB0062602	COP	        12	UN	   207,641	C	C	C	A	A
	01	MODERNO	Otros	2. Entregas contabilizadas pendientes por facturar	1000006650	BODEGA 9458031	985406572	        60	19.07.2023	903157212	ZED2	19.07.2023	4612397116	        60	PB0062599	COP	         6	UN	   109,771	C	C	C	A	A
	01	MODERNO	Otros	2. Entregas contabilizadas pendientes por facturar	1000006650	BODEGA 9458031	985406572	        70	19.07.2023	903157212	ZED2	19.07.2023	4612397116	        70	PB0062603	COP	         6	UN	   109,771	C	C	C	A	A
	01	MODERNO	Otros	2. Entregas contabilizadas pendientes por facturar	1000006650	BODEGA 9458031	985406572	        80	19.07.2023	903157212	ZED2	19.07.2023	4612397116	        80	PB0065896	COP	        48	UN	   532,829	C	C	C	A	A
	01	MODERNO	Otros	2. Entregas contabilizadas pendientes por facturar	1000006650	BODEGA 9458031	985406572	        90	19.07.2023	903157212	ZED2	19.07.2023	4612397116	       100	PB0077377	COP	        12	UN	   151,600	C	C	C	A	A
	01	MODERNO	Otros	2. Entregas contabilizadas pendientes por facturar	1000006650	BODEGA 9458031	985406572	       100	19.07.2023	903157212	ZED2	19.07.2023	4612397116	       120	PB0069371	COP	        12	UN	   434,820	C	C	C	A	A
	01	MODERNO	Otros	2. Entregas contabilizadas pendientes por facturar	1000006650	BODEGA 9458031	985406572	       110	19.07.2023	903157212	ZED2	19.07.2023	4612397116	       130	PB0080343	COP	        12	UN	   367,056	C	C	C	A	A
	01	MODERNO	Otros	2. Entregas contabilizadas pendientes por facturar	1000006650	BODEGA 9458031	985406572	       140	19.07.2023	903157212	ZED2	19.07.2023	4612397116	       160	PB0041850	COP	         2	UN	    92,102	C	C	C	A	A
	01	MODERNO	Otros	2. Entregas contabilizadas pendientes por facturar	1000006650	BODEGA 9458031	985406572	       130	19.07.2023	903157212	ZED2	19.07.2023	4612397116	       150	PB0041851	COP	         4	UN	   184,204	C	C	C	A	A
	01	MODERNO	Otros	2. Entregas contabilizadas pendientes por facturar	1000006650	BODEGA 9458031	985406572	       120	19.07.2023	903157212	ZED2	19.07.2023	4612397116	       140	PB0090077	COP	         6	UN	    61,608	C	C	C	A	A
	01	MODERNO	Otros	2. Entregas contabilizadas pendientes por facturar	1000001534	BODEGA OLIMPICA 900	985406573	       150	19.07.2023	903157213	ZED2	19.07.2023	4612401980	       180	PB0090077	COP	         6	UN	    61,608	C	C	C	A	A
	01	MODERNO	Otros	2. Entregas contabilizadas pendientes por facturar	1000001534	BODEGA OLIMPICA 900	985406573	       140	19.07.2023	903157213	ZED2	19.07.2023	4612401980	       170	PB0090076	COP	         6	UN	    74,010	C	C	C	A	A
	01	MODERNO	Otros	2. Entregas contabilizadas pendientes por facturar	1000001534	BODEGA OLIMPICA 900	985406573	       130	19.07.2023	903157213	ZED2	19.07.2023	4612401980	       160	PB0090080	COP	        24	UN	   239,784	C	C	C	A	A
	01	MODERNO	Otros	2. Entregas contabilizadas pendientes por facturar	1000001534	BODEGA OLIMPICA 900	985406573	       120	19.07.2023	903157213	ZED2	19.07.2023	4612401980	       140	PB0080343	COP	        24	UN	   734,112	C	C	C	A	A
	01	MODERNO	Otros	2. Entregas contabilizadas pendientes por facturar	1000001534	BODEGA OLIMPICA 900	985406573	       110	19.07.2023	903157213	ZED2	19.07.2023	4612401980	       130	PB0069371	COP	         6	UN	   217,410	C	C	C	A	A
	01	MODERNO	Otros	2. Entregas contabilizadas pendientes por facturar	1000001534	BODEGA OLIMPICA 900	985406573	       100	19.07.2023	903157213	ZED2	19.07.2023	4612401980	       110	PB0076269	COP	        12	UN	   155,542	C	C	C	A	A
	01	MODERNO	Otros	2. Entregas contabilizadas pendientes por facturar	1000001534	BODEGA OLIMPICA 900	985406573	        90	19.07.2023	903157213	ZED2	19.07.2023	4612401980	       100	PB0077376	COP	         2	UN	    43,982	C	C	C	A	A
	01	MODERNO	Otros	2. Entregas contabilizadas pendientes por facturar	1000001534	BODEGA OLIMPICA 900	985406573	        80	19.07.2023	903157213	ZED2	19.07.2023	4612401980	        90	PB0065896	COP	        96	UN	 1,065,658	C	C	C	A	A
	01	MODERNO	Otros	2. Entregas contabilizadas pendientes por facturar	1000001534	BODEGA OLIMPICA 900	985406573	        70	19.07.2023	903157213	ZED2	19.07.2023	4612401980	        80	PB0062603	COP	         6	UN	   109,771	C	C	C	A	A
	01	MODERNO	Otros	2. Entregas contabilizadas pendientes por facturar	1000001534	BODEGA OLIMPICA 900	985406573	        60	19.07.2023	903157213	ZED2	19.07.2023	4612401980	        70	PB0062599	COP	         6	UN	   109,771	C	C	C	A	A
	01	MODERNO	Otros	2. Entregas contabilizadas pendientes por facturar	1000001534	BODEGA OLIMPICA 900	985406573	        50	19.07.2023	903157213	ZED2	19.07.2023	4612401980	        60	PB0062602	COP	        24	UN	   415,282	C	C	C	A	A
	01	MODERNO	Otros	2. Entregas contabilizadas pendientes por facturar	1000001534	BODEGA OLIMPICA 900	985406573	        40	19.07.2023	903157213	ZED2	19.07.2023	4612401980	        50	PB0046820	COP	        36	UN	   346,000	C	C	C	A	A
	01	MODERNO	Otros	2. Entregas contabilizadas pendientes por facturar	1000001534	BODEGA OLIMPICA 900	985406573	        30	19.07.2023	903157213	ZED2	19.07.2023	4612401980	        40	PB0040663	COP	         6	UN	   197,244	C	C	C	A	A
	01	MODERNO	Otros	2. Entregas contabilizadas pendientes por facturar	1000001534	BODEGA OLIMPICA 900	985406573	        20	19.07.2023	903157213	ZED2	19.07.2023	4612401980	        30	PB0039447	COP	        12	UN	   115,333	C	C	C	A	A
	01	MODERNO	Otros	2. Entregas contabilizadas pendientes por facturar	1000001534	BODEGA OLIMPICA 900	985406573	        10	19.07.2023	903157213	ZED2	19.07.2023	4612401980	        20	PB0030521	COP	        12	UN	   207,751	C	C	C	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001609	FAMATODO CENTRO DE DISTRIBUCION	985406757	       750	21.07.2023	903157173	ZED1	19.07.2023	6012912	       830	PB0064471	COP	        42	UN	   587,450	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001609	FAMATODO CENTRO DE DISTRIBUCION	985406757	       740	21.07.2023	903157173	ZED1	19.07.2023	6012912	       820	PB0078513	COP	        30	UN	   775,968	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001609	FAMATODO CENTRO DE DISTRIBUCION	985406757	       730	21.07.2023	903157173	ZED1	19.07.2023	6012912	       800	PB0064270	COP	        96	UN	 1,023,898	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001609	FAMATODO CENTRO DE DISTRIBUCION	985406757	       720	21.07.2023	903157173	ZED1	19.07.2023	6012912	       790	PB0064479	COP	       100	UN	 1,462,620	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001609	FAMATODO CENTRO DE DISTRIBUCION	985406757	       710	21.07.2023	903157173	ZED1	19.07.2023	6012912	       780	PB0093467	COP	        80	UN	 1,200,648	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001609	FAMATODO CENTRO DE DISTRIBUCION	985406757	       700	21.07.2023	903157173	ZED1	19.07.2023	6012912	       770	PB0091886	COP	        30	UN	   756,789	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001609	FAMATODO CENTRO DE DISTRIBUCION	985406757	       690	21.07.2023	903157173	ZED1	19.07.2023	6012912	       760	PB0064229	COP	        24	UN	   289,675	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001609	FAMATODO CENTRO DE DISTRIBUCION	985406757	       680	21.07.2023	903157173	ZED1	19.07.2023	6012912	       750	PB0081174	COP	        32	UN	 1,142,432	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001609	FAMATODO CENTRO DE DISTRIBUCION	985406757	       670	21.07.2023	903157173	ZED1	19.07.2023	6012912	       740	PB0093499	COP	       108	UN	 1,579,532	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001609	FAMATODO CENTRO DE DISTRIBUCION	985406757	       660	21.07.2023	903157173	ZED1	19.07.2023	6012912	       730	PB0072419	COP	        18	UN	   228,782	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001609	FAMATODO CENTRO DE DISTRIBUCION	985406757	       640	21.07.2023	903157173	ZED1	19.07.2023	6012912	       710	PB0091876	COP	        56	UN	 1,999,256	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001609	FAMATODO CENTRO DE DISTRIBUCION	985406757	       650	21.07.2023	903157173	ZED1	19.07.2023	6012912	       720	PB0064455	COP	        48	UN	   720,432	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001609	FAMATODO CENTRO DE DISTRIBUCION	985406757	        90	21.07.2023	903157173	ZED1	19.07.2023	6012912	       100	PB0093459	COP	        72	UN	 1,080,583	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001609	FAMATODO CENTRO DE DISTRIBUCION	985406757	        80	21.07.2023	903157173	ZED1	19.07.2023	6012912	        90	PB0081208	COP	        22	UN	   251,489	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001609	FAMATODO CENTRO DE DISTRIBUCION	985406757	        70	21.07.2023	903157173	ZED1	19.07.2023	6012912	        80	PB0093614	COP	       420	UN	 3,460,548	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001609	FAMATODO CENTRO DE DISTRIBUCION	985406757	        60	21.07.2023	903157173	ZED1	19.07.2023	6012912	        70	PB0078503	COP	        72	UN	 1,034,618	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001609	FAMATODO CENTRO DE DISTRIBUCION	985406757	        50	21.07.2023	903157173	ZED1	19.07.2023	6012912	        60	PB0093494	COP	       144	UN	 2,069,237	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001609	FAMATODO CENTRO DE DISTRIBUCION	985406757	        40	21.07.2023	903157173	ZED1	19.07.2023	6012912	        50	PB0093488	COP	        72	UN	   685,166	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001609	FAMATODO CENTRO DE DISTRIBUCION	985406757	        30	21.07.2023	903157173	ZED1	19.07.2023	6012912	        40	PB0093449	COP	        16	UN	   591,645	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001609	FAMATODO CENTRO DE DISTRIBUCION	985406757	        20	21.07.2023	903157173	ZED1	19.07.2023	6012912	        20	PB0093442	COP	        24	UN	   274,375	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001609	FAMATODO CENTRO DE DISTRIBUCION	985406757	        10	21.07.2023	903157173	ZED1	19.07.2023	6012912	        10	PB0093482	COP	        28	UN	   230,675	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001609	FAMATODO CENTRO DE DISTRIBUCION	985406757	      1100	21.07.2023	903157173	ZED1	19.07.2023	6012912	      1210	PB0093502	COP	       108	UN	 1,579,532	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001609	FAMATODO CENTRO DE DISTRIBUCION	985406757	      1110	21.07.2023	903157173	ZED1	19.07.2023	6012912	      1220	PB0089162	COP	        20	UN	   274,626	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001609	FAMATODO CENTRO DE DISTRIBUCION	985406757	      1120	21.07.2023	903157173	ZED1	19.07.2023	6012912	      1230	PB0093506	COP	        60	UN	   977,154	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001609	FAMATODO CENTRO DE DISTRIBUCION	985406757	      1130	21.07.2023	903157173	ZED1	19.07.2023	6012912	      1240	PB0089172	COP	        30	UN	   438,786	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001609	FAMATODO CENTRO DE DISTRIBUCION	985406757	      1140	21.07.2023	903157173	ZED1	19.07.2023	6012912	      1250	PB0091872	COP	       308	UN	 2,261,798	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001609	FAMATODO CENTRO DE DISTRIBUCION	985406757	      1160	21.07.2023	903157173	ZED1	19.07.2023	6012912	      1270	PB0093500	COP	        36	UN	   526,511	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001609	FAMATODO CENTRO DE DISTRIBUCION	985406757	      1170	21.07.2023	903157173	ZED1	19.07.2023	6012912	      1280	PB0065555	COP	        30	UN	   381,273	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001609	FAMATODO CENTRO DE DISTRIBUCION	985406757	      1180	21.07.2023	903157173	ZED1	19.07.2023	6012912	      1290	PB0064261	COP	        24	UN	   366,350	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001609	FAMATODO CENTRO DE DISTRIBUCION	985406757	      1190	21.07.2023	903157173	ZED1	19.07.2023	6012912	      1310	PB0093419	COP	        48	UN	   548,750	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001609	FAMATODO CENTRO DE DISTRIBUCION	985406757	      1200	21.07.2023	903157173	ZED1	19.07.2023	6012912	      1320	PB0089175	COP	        50	UN	   846,210	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001609	FAMATODO CENTRO DE DISTRIBUCION	985406757	      1210	21.07.2023	903157173	ZED1	19.07.2023	6012912	      1330	PB0086361	COP	        24	UN	   298,908	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001609	FAMATODO CENTRO DE DISTRIBUCION	985406757	      1220	21.07.2023	903157173	ZED1	19.07.2023	6012912	      1340	PB0089103	COP	        24	UN	   237,600	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001609	FAMATODO CENTRO DE DISTRIBUCION	985406757	      1230	21.07.2023	903157173	ZED1	19.07.2023	6012912	      1350	PB0081186	COP	        12	UN	   359,431	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001609	FAMATODO CENTRO DE DISTRIBUCION	985406757	      1250	21.07.2023	903157173	ZED1	19.07.2023	6012912	      1370	PB0064202	COP	        40	UN	   651,436	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001609	FAMATODO CENTRO DE DISTRIBUCION	985406757	      1260	21.07.2023	903157173	ZED1	19.07.2023	6012912	      1380	PB0065527	COP	        60	UN	   977,154	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001609	FAMATODO CENTRO DE DISTRIBUCION	985406757	      1270	21.07.2023	903157173	ZED1	19.07.2023	6012912	      1390	PB0093443	COP	        96	UN	 1,036,118	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001609	FAMATODO CENTRO DE DISTRIBUCION	985406757	      1280	21.07.2023	903157173	ZED1	19.07.2023	6012912	      1400	PB0064460	COP	        84	UN	 1,979,519	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001609	FAMATODO CENTRO DE DISTRIBUCION	985406757	      1290	21.07.2023	903157173	ZED1	19.07.2023	6012912	      1410	PB0093474	COP	        20	UN	   300,162	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001609	FAMATODO CENTRO DE DISTRIBUCION	985406757	      1300	21.07.2023	903157173	ZED1	19.07.2023	6012912	      1420	PB0093617	COP	       420	UN	 7,483,644	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001609	FAMATODO CENTRO DE DISTRIBUCION	985406757	      1310	21.07.2023	903157173	ZED1	19.07.2023	6012912	      1430	PB0086396	COP	         3	UN	    32,379	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001609	FAMATODO CENTRO DE DISTRIBUCION	985406757	       100	21.07.2023	903157173	ZED1	19.07.2023	6012912	       110	PB0093618	COP	       420	UN	 7,483,644	C	B	A	A	A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001609	FAMATODO CENTRO DE DISTRIBUCION	985406757	       310	21.07.2023	903157173	ZED1	19.07.2023	6012912	       340	PB0091896	COP	       192	UN	 2,881,747	C	B	A	A	A
