21.07.2023                                                                                                                    Salida dinámica de lista                                                                                                                                                                          1

21.07.2023			                                                                                                                                    LISTADO DE PEDIDOS CON DATOS DE JERARQUÍA																									  1

LISTADO DE PEDIDOS CON DATOS DE JERARQUÍA

		Fecha doc.		Solicitante	Cliente	Nº de cliente 1	Marca	Material	Número de material	  Unidades	UM	    ValorNeto	Nº pedido cliente	Doc.venta	ClVt	Solic.	OrgVt	CDis	OfVta	GVen	Organización de ventas	Mon.	Jquía.productos	Total Pedidos	Plataforma	Fe.PedCpas	Creado por
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093486	PAL.SOMB.CATR. BLOSSOM GLOW E&C 10G	        3	UN	     116,772	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0086390	CATR. DELIN.LAB. PLUMPING TN040 0.35G	        1	UN	      11,361	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001003011	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0086396	CATR. DELIN.LAB. PLUMPING TN100 0.35G	        1	UN	      11,361	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001003011	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093432	DELIN.OJO.CATR.KOHL KAJAL WP TN010 1.1G	        3	UN	      27,228	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001001002	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093433	DELIN.OJO.CATR.KOHL KAJAL WP TN020 1.1G	        3	UN	      27,228	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001001002	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093434	DELIN.OJO.CATR.KOHL KAJAL WP TN030 1.1G	        3	UN	      27,228	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001001002	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093435	DELIN.OJO.CATR.KOHL KAJAL WP TN040 1.1G	        3	UN	      27,228	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001001002	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093436	DELIN.OJO.CATR.KOHL KAJAL WP TN050 1.1G	        3	UN	      27,228	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001001002	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093437	DELIN.OJO.CATR.KOHL KAJAL WP TN060 1.1G	        3	UN	      27,228	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001001002	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093438	DELIN.OJO.CATR.KOHL KAJAL WP TN070 1.1G	        3	UN	      27,228	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001001002	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093439	DELIN.OJO.CATR.KOHL KAJAL WP TN080 1.1G	        3	UN	      27,228	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001001002	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093493	CATR. DELI.OJO 20H UL.GEL WF TN100 0.08G	        3	UN	      31,260	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0073662	VITÚ LÁPIZ OJOS VIT E 2 CAFÉ 1,3G	        1	UN	       7,058	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001001004	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Essence	PB0081399	LABIAL ESCE. STAY 8H MATTE TN 09 3ML	        1	UN	           0	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001042166001003010	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0051807	LABIAL VITU VITAMINA E 6 CARMESI	        1	UN	       4,639	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001003010	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0079662	 VITÚ LABIAL CALEN TONO5 AZUCENA 4G	        1	UN	       7,326	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001003	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0079665	VITÚ LABIAL CALEN TONO8 JASPE 4G	        1	UN	       7,326	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001003	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0079659	VITÚ LABIAL CALEN TONO2 BEGONIA 4G	        1	UN	       7,326	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001003	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Essence	PB0089097	ESCE. BRILLO WHATFAK.EXT.PLUM TN01 4.2ML	        2	UN	      25,412	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001042166001003012	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0088954	VITÚ BÁLSAMOS SÁBILA 4 FRAMBUESA 4G	        1	UN	       5,040	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001003	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0088951	VITÚ BÁLSAMO SÁBILA 1 MENTA  4G	        1	UN	       5,040	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001003	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Essence	PB0091976	BRILLO HIDRAT.ESCE. EXTREM.CARE TN02 5ML	        1	UN	      12,705	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001042166001003012	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0091901	BRILLO CATR. VOLUMIZING TN190 5ML	        1	UN	           0	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001003012	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093469	BALSA.LAB. CATR LIP LOVIN TN020 3.5G	        3	UN	      46,185	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001003010	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093476	BALSA.LAB. CATR LIP LOVIN TN010 3.5G	        3	UN	      46,185	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001003010	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093471	BALSA.LAB. CATR LIP LOVIN TN030 3.5G	        3	UN	      46,185	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001003010	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093470	BRILLO HIDR. CATR. LIP JAM TN030 10ML	        3	UN	      47,394	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001003012	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093474	BRILLO HIDR. CATR. LIP JAM TN040 10ML	        3	UN	      47,394	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001003012	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093467	BRILLO HIDR. CATR. LIP JAM TN020 10ML	        3	UN	      47,394	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001003012	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093465	BRILLO.CATR. BETTER THAN FAKE TN090 5ML	        3	UN	      51,429	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001003012	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093475	BRILLO HIDR. CATR. LIP JAM TN010 10ML	        3	UN	      47,394	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001003012	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093510	LBAL VOLUM. CATR. PLUMP IT UP TN090 3.5G	        3	UN	      51,429	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001003	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093509	LBAL VOLUM. CATR. PLUMP IT UP TN080 3.5G	        3	UN	      51,429	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001003	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093504	LBAL VOLUM. CATR. PLUMP IT UP TN020 3.5G	        3	UN	      51,429	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001003	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093505	LBAL VOLUM. CATR. PLUMP IT UP TN040 3.5G	        3	UN	      51,429	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001003	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093503	LBAL VOLUM. CATR. PLUMP IT UP TN010 3.5G	        3	UN	      51,429	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001003	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093507	LBAL VOLUM. CATR. PLUMP IT UP TN060 3.5G	        3	UN	      51,429	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001003	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093508	LBAL VOLUM. CATR. PLUMP IT UP TN070 3.5G	        3	UN	      51,429	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001003	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093506	LBAL VOLUM. CATR. PLUMP IT UP TN050 3.5G	        3	UN	      51,429	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001003	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093466	MASC.LAB. CATR LIP LOVIN TN010 4G	        3	UN	      52,236	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001003181	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093484	TINTA CATR. ALL OVER GLOW TN010 15ML	        3	UN	      56,268	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001003	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093617	LBAL. CATR. SHINE BOMB TN080 3.5G	        3	UN	      56,268	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001003010	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093616	LBAL. CATR. SHINE BOMB TN070 3.5G	        3	UN	      56,268	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001003010	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093619	LBAL. CATR. SHINE BOMB TN100 3.5G	        3	UN	      56,268	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001003010	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093615	LBAL. CATR. SHINE BOMB TN060 3.5G	        3	UN	      56,268	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001003010	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093618	LBAL. CATR. SHINE BOMB TN090 3.5G	        3	UN	      56,268	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001003010	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093431	DELIN.LAB.CATR. PLUMPING TN120 0.35G	        3	UN	      34,083	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001003011	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093494	DELIN.CATR.CALLIGR.ART.MAT TN010 1.1 ML	        3	UN	      45,378	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0089133	CATR. ENCRESPADOR PEST. 1UN	        2	UN	      35,632	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249049275	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0037195	VITU ESPUMA LIMPIADORA	        2	UN	      39,660	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080002075282	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0037198	VITU GEL CONTORNO OJOS	        1	UN	       9,342	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080002173276	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0067275	GEL LIMPIADOR FACIAL POMELO 150 ML	        1	UN	      13,102	0085782604	903156972	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080002075287	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093441	ESMALTE CATR. ICONAILS GEL TN118 10.5ML	        3	UN	      26,016	0085782604	903156977	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249803102	           1	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093482	ESMALTE CATR. ICONAILS GEL TN134 10.5ML	        3	UN	      26,016	0085782604	903156977	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249803102	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093479	ESMALTE CATR. ICONAILS GEL TN133 10.5ML	        3	UN	      26,016	0085782604	903156977	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249803102	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093477	ESMALTE CATR. ICONAILS GEL TN124 10.5ML	        3	UN	      26,016	0085782604	903156977	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249803102	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093480	ESMALTE CATR. ICONAILS GEL TN135 10.5ML	        3	UN	      26,016	0085782604	903156977	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249803102	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093442	ESMAL.CATR. MORE THAN NUDE TN16 10.5ML	        3	UN	      36,102	0085782604	903156977	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249803102	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093419	ESMAL.CATR. MORE THAN NUDE TN13 10.5ML	        3	UN	      36,102	0085782604	903156977	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249803102	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093513	ESMALTE CATR. SUPER BRIGHTS TN020 10.5ML	        3	UN	      40,134	0085782604	903156977	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249803102	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093514	ESMALTE CATR. SUPER BRIGHTS TN030 10.5ML	        3	UN	      40,134	0085782604	903156977	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249803102	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093515	ESMALTE CATR. SUPER BRIGHTS TN040 10.5ML	        3	UN	      40,134	0085782604	903156977	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249803102	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093512	ESMALTE CATR. SUPER BRIGHTS TN010 10.5ML	        3	UN	      40,134	0085782604	903156977	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249803102	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093481	ESMALTE CATR. GO PASTEL TN01 10.5ML	        3	UN	      36,102	0085782604	903156977	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249803102	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093511	ESMALTE CATR. GLOSSING GLOW TN010 10.5ML	        3	UN	      40,134	0085782604	903156977	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249803102	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093478	GOTAS SECADO UÑAS CATR. INSTANT 8ML	        3	UN	      36,102	0085782604	903156977	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249803049	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093614	ESMALTE CATR. ICONAILS GEL TN126 10.5ML	        3	UN	      26,019	0085782604	903156977	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249803102	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Essence	PB0047802	BASE ESSENCE MOUSSE 01 SAND 16G	        1	UN	      16,470	0085782604	903156977	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001042166001002008	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0068848	VITU POLVO SABILA 4 CASTAÑA U EMP NI	        1	UN	       6,654	0085782604	903156977	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093491	PLVO CATR. 18H HD MATTE TN015N 8G	        3	UN	      81,681	0085782604	903156977	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001002	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093492	PLVO CATR. 18H HD MATTE TN030W 8G	        3	UN	      81,681	0085782604	903156977	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001002	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093462	RUBOR CATR. AIRBLUSH MATT TN130 5.5G	        3	UN	      47,394	0085782604	903156977	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001002009	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093459	RUBOR CATR. AIRBLUSH MATT TN120 5.5G	        3	UN	      47,394	0085782604	903156977	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001002009	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093464	RUBOR CATR. AIRBLUSH MATT TN110 5.5G	        3	UN	      47,394	0085782604	903156977	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001002009	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093455	RUBOR CATR. AIRBLUSH GLOW TN020 5.5G	        3	UN	      58,287	0085782604	903156977	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001002009	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093460	RUBOR CATR. AIRBLUSH GLOW TN030 5.5G	        3	UN	      58,287	0085782604	903156977	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001002009	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093461	RUBOR CATR. AIRBLUSH GLOW TN010 5.5G	        3	UN	      58,287	0085782604	903156977	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001002009	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	PB0001134	PESTAÑINA LASH MAKER MF NEGRA	        2	UN	      29,446	0085782604	903156977	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093444	PESTAÑINA CATR. PURE VOLUME WP 10ML	        3	UN	      51,831	0085782604	903156977	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093452	PESTAÑINA CATR. BOOST UP 11ML	        3	UN	      67,563	0085782604	903156977	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
